run_id,head_sha,shard,record_type,fixture,source_id,language,outcome,http_status,result_count,elapsed_ms,missing_source_count
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,3378671539429193821,mk,RESULTS,none,56,306,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,3389751853142685462,hy,RESULTS,none,56,252,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,3424023259825994677,so,RESULTS,none,56,287,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,3456620422576095825,lt,RESULTS,none,56,259,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,3501653098098324330,kk,RESULTS,none,56,295,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,3578850460057110410,uk,RESULTS,none,56,281,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,3741155905873931805,vi,RESULTS,none,56,281,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,3900938574086240284,eo,RESULTS,none,56,252,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,4126429070202050423,ca,RESULTS,none,56,253,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,4385496560007026082,mo,RESULTS,none,56,295,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,4524523410546767783,sl,RESULTS,none,56,239,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,4593442970144109426,zh,RESULTS,none,56,248,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,4621039982977056475,bg,RESULTS,none,56,271,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,4686432307246610016,hi,RESULTS,none,56,298,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,4728703871864086205,bn,RESULTS,none,56,288,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,4735885360393755385,ab,RESULTS,none,56,278,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,4791489272679823459,sd,RESULTS,none,56,281,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,4906990011623468194,ht,RESULTS,none,56,276,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,4921151708715305490,yo,RESULTS,none,56,468,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,4958143963089747877,sv,RESULTS,none,56,278,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,5004953853361383266,sq,RESULTS,none,56,278,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,2,SOURCE,mangadot-1.6.23.apk,5046796980408019790,es-419,RESULTS,none,56,280,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,5128179410899824788,sw,RESULTS,none,56,1153,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,5133570518916566066,ar,RESULTS,none,56,232,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,5151209771353483688,si,RESULTS,none,56,270,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,5231909047029777422,to,RESULTS,none,56,260,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,5247335489585035333,sh,RESULTS,none,56,319,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,5339181991315919474,nl,RESULTS,none,56,254,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,5536176722691621839,tl,RESULTS,none,56,210,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,5594683159745082451,ny,RESULTS,none,56,281,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,5601626490491985162,uz,RESULTS,none,56,218,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,5900936305360403385,en,RESULTS,none,56,228,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,5964430973280552505,tr,RESULTS,none,56,415,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,5980076819966447323,la,RESULTS,none,56,284,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,6280808899001059050,el,RESULTS,none,56,249,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,6349207918477337222,be,RESULTS,none,56,265,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,6432074668689969261,ky,RESULTS,none,56,220,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,6438885774622850088,sm,RESULTS,none,56,291,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,6496021153361901915,lv,RESULTS,none,56,240,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,6544312035114371248,fr,RESULTS,none,56,226,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,6558905765171140287,km,RESULTS,none,56,259,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,6840185760082019759,fa,RESULTS,none,56,450,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,6883842335519142390,pt-BR,RESULTS,none,56,253,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,6919139667129890361,hr,RESULTS,none,56,255,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,7085366320872721673,et,RESULTS,none,56,272,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,7223291528565862680,ro,RESULTS,none,56,262,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,7370016116750489216,ha,RESULTS,none,56,254,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,7371980305504255093,lb,RESULTS,none,56,281,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,7457818185508918624,is,RESULTS,none,56,249,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,7524478288761759786,he,RESULTS,none,56,254,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,7568879765052968178,fi,RESULTS,none,56,283,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,7589823463254376799,ur,RESULTS,none,56,211,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,7682832424883392487,rm,RESULTS,none,56,254,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,7777361906352556467,gu,RESULTS,none,56,327,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,7781185259229560796,ka,RESULTS,none,56,258,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,7865090004429530491,zh-tw,RESULTS,none,56,238,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,8348427309728988846,th,RESULTS,none,56,250,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,8591108444263884327,id,RESULTS,none,56,288,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,8689086897953658974,my,RESULTS,none,56,213,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,8728081113036876931,tk,RESULTS,none,56,247,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,8733946525904795862,ko,RESULTS,none,2,227,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,8740468699151734392,az,RESULTS,none,56,212,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,8788147393700258423,it,RESULTS,none,56,256,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,8911989140118399619,ru,RESULTS,none,2,221,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,8979608222684527323,te,RESULTS,none,56,253,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,9084839605166631973,ss,RESULTS,none,56,243,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,9161576604389142963,gl,RESULTS,none,56,275,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangadot-1.6.23.apk,9192319104809604483,mn,RESULTS,none,56,240,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,SOURCE,mangas-brasuka-1.6.57.apk,9021069622172695017,pt-BR,HTTP_RESPONSE,403,0,841,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,34408487862399605,hu,RESULTS,none,9,4033,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,35546023386335815,pt-BR,RESULTS,none,9,1025,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,117702463567484484,vi,RESULTS,none,9,999,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,215476983335793342,bn,RESULTS,none,9,976,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,615885128031081811,ne,RESULTS,none,9,984,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,1133911619191823359,ta,RESULTS,none,9,954,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,1448906013733277368,en,RESULTS,none,9,949,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,1555837267200004397,zh,RESULTS,none,2,1746,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,1966275254426034210,sl,RESULTS,none,9,973,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,1966498126669070992,de,RESULTS,none,9,959,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,2111498029521981284,es,RESULTS,none,9,955,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,2439898977058946574,he,RESULTS,none,9,930,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,2825403839562372201,id,RESULTS,none,9,947,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,3325308670866777803,hi,RESULTS,none,9,972,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,3357030332736127152,ro,RESULTS,none,9,965,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,3523848676838462162,da,RESULTS,none,9,941,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,3534664804437641640,ja,RESULTS,none,10,1828,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,3556430745170330371,it,RESULTS,none,9,975,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,3777339391626194173,no,RESULTS,none,9,956,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,4574102257618973368,ml,RESULTS,none,9,938,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,4654428466578189678,sr,RESULTS,none,9,951,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,4804845656972446863,fr,RESULTS,none,9,994,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,4940984854904039527,sv,RESULTS,none,9,939,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,5041529786391483797,fa,RESULTS,none,9,985,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,5403969342368317365,fi,RESULTS,none,9,936,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,5484157652338210397,nl,RESULTS,none,9,927,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,5586454452949519981,el,RESULTS,none,9,949,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,5763592680824441822,ar,RESULTS,none,9,963,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,5768573366655393544,pl,RESULTS,none,9,937,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,6193642890428176406,uk,RESULTS,none,9,949,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,6595061459576629533,ko,RESULTS,none,1,1732,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,6778483817278233868,th,RESULTS,none,9,1530,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,7073775592097997189,is,RESULTS,none,9,1142,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,7169636154814402936,cs,RESULTS,none,9,975,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,7203647082681930008,ru,RESULTS,none,2,1859,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,7985165645382797194,sq,RESULTS,none,9,977,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,8131533018433339643,sk,RESULTS,none,9,960,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,8221555371810647857,ms,RESULTS,none,9,840,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,8648105733020574748,tr,RESULTS,none,9,931,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,8745608410209813897,bg,RESULTS,none,9,942,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,8772354233322170397,kn,RESULTS,none,9,950,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-ball-1.6.1.apk,9084885867242726177,ca,RESULTS,none,9,941,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,manga-flix-1.4.4.apk,6813136769153267900,pt-BR,RESULTS,none,30,2770,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,72800122520214493,ur,RESULTS,none,14,1856,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,425785191804166217,da,RESULTS,none,14,98,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,737986167355114438,lt,RESULTS,none,14,70,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,764587568075398530,la,RESULTS,none,14,66,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,954368055061084457,ne,RESULTS,none,14,83,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,987803387023224960,sq,RESULTS,none,14,58,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,1145824452519314725,sv,RESULTS,none,14,56,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,1347402746269051958,my,RESULTS,none,14,54,
